38.06,15.58,26.79,-63.0,-24.0,4.0,-73.0,-50.0,17.0
42.24,17.92,25.58,-69.0,-41.0,-59.0,-81.0,-51.0,18.0
50.86,19.41,36.04,-68.0,-42.0,-68.0,-83.0,-67.0,31.0
54.1,19.37,40.25,-61.0,-29.0,-36.0,-80.0,-66.0,23.0
50.73,17.9,33.25,-60.0,-28.0,-29.0,-79.0,-66.0,28.0
57.25,18.7,38.84,-64.0,-28.0,-49.0,-81.0,-67.0,30.0
62.69,19.67,54.68,-64.0,-26.0,-46.0,-79.0,-64.0,31.0
55.29,20.99,52.26,-58.0,-16.0,21.0,-70.0,-46.0,15.0
54.42,21.99,42.86,-57.0,-25.0,38.0,-73.0,-44.0,13.0
59.26,22.21,43.84,-57.0,-25.0,-19.0,-79.0,-64.0,26.0
58.57,20.76,41.7,-56.0,-22.0,-21.0,-78.0,-65.0,27.0
60.04,21.58,43.33,-60.0,-26.0,-31.0,-79.0,-65.0,28.0
66.52,20.38,43.89,-59.0,-21.0,-14.0,-78.0,-65.0,28.0
61.04,19.95,38.41,-62.0,-23.0,-45.0,-78.0,-62.0,30.0
52.38,18.7,37.83,-63.0,-18.0,-49.0,-75.0,-46.0,17.0
nan,nan,nan,-57.0,-21.0,-19.0,-75.0,-42.0,13.0
nan,nan,nan,-61.0,-32.0,-41.0,-79.0,-63.0,27.0
66.27,22.46,49.14,-58.0,-24.0,-24.0,-78.0,-63.0,27.0
71.08,22.34,56.14,-58.0,-23.0,-15.0,-77.0,-63.0,26.0
74.47,22.44,56.39,-57.0,-19.0,10.0,-76.0,-63.0,27.0
76.4,22.4,62.0,-59.0,-25.0,-16.0,-76.0,-61.0,28.0
