42.49,13.54,26.41,-83,-48,-61,-79,-77,31,58.18,39.29,43.31,-45,-16,102,-45,-54,20
41.44,13.32,24.83,-85,-47,-60,-80,-78,32,55.93,43.42,46.32,-51,-9,94,-36,-55,21
40.03,12.73,21.52,-87,-49,-65,-81,-79,32,56.23,38.21,42.34,-55,-8,17,-41,-56,22
45.9,13.37,24.01,-87,-51,-72,-81,-80,34,60.17,41.26,40.47,-55,-3,1,-46,-56,23
44.55,12.52,26.8,-88,-50,-77,-81,-79,35,56.55,38.21,39.66,-60,-10,-31,-55,-58,27
31.33,11.25,20.49,-86,-42,-61,-78,-55,19,36.74,32.32,31.58,-55,0,57,-47,-40,14
36.46,12.75,19.22,-88,-51,-62,-78,-56,18,52.34,39.78,41.17,-76,-46,39,-59,-45,11
45.9,14.13,26.62,-89,-63,-78,-83,-79,34,59.09,49.31,44.57,-59,-26,-13,-57,-55,22
46.55,13.42,25.84,-85,-45,-60,-79,-77,31,63.26,43.03,42.98,-53,-18,43,-51,-54,21
47.23,13.34,25,-85,-47,-64,-80,-77,32,63.29,33.89,43.46,-48,-13,13,-48,-54,21
51.86,13.46,27.12,-86,-46,-67,-80,-77,32,72.35,40.57,52.63,-53,-14,-10,-53,-54,23
45.56,12.1,23.84,-87,-48,-73,-80,-76,33,64.33,33.69,42.54,-55,-18,8,-55,-53,24
42.87,12.61,27.06,-88,-46,-74,-79,-54,20,52,31.83,36.28,-57,-21,59,-53,-38,14
47.49,14.58,26.88,-86,-44,-53,-76,-51,17,68.8,41.36,52.04,-55,-30,59,-59,-37,10
44.69,13.49,23.22,-85,-49,-65,-79,-76,31,61.03,40.28,42.7,-48,-16,79,-49,-53,19
50.27,14.06,26.76,-87,-53,-69,-81,-77,32,62.6,36.54,40.8,-54,-20,-17,-52,-54,22
49.36,14.03,25.58,-85,-46,-63,-80,-76,31,69.42,36.94,53.11,-54,-19,-12,-53,-54,22
52.27,13.83,25.79,-86,-47,-68,-80,-77,32,78.62,38.02,51.93,-52,-13,30,-52,-53,21
57.52,14.08,34.81,-87,-52,-78,-81,-76,34,80.61,41.85,58.51,-53,-16,20,-54,-52,23
38.51,12.19,19.37,-84,-36,-42,-75,-49,17,50.75,27.41,30.62,-50,-13,220,-41,-36,10
48.12,14.98,25.33,-89,-54,-80,-79,-55,19,66.12,41.16,44.14,-54,-26,-31,-62,-38,11
56.29,16.01,33.1,-84,-49,-69,-79,-75,31,76.01,38.11,55.65,-50,-16,-6,-54,-52,20
51.8,15.39,27.39,-83,-41,-42,-78,-75,23,74.56,33.99,61.72,-45,-12,126,-43,-52,13
51.3,14.9,25.92,-85,-47,-65,-79,-76,31,74.64,43.32,56.43,-46,-10,51,-44,-52,20
61.39,16.51,32.66,-85,-49,-71,-80,-77,32,89.3,52.26,57.37,-47,-10,9,-49,-52,21
66.58,16.37,42.71,-84,-43,-66,-78,-74,31,86.44,36.74,59.8,-47,-7,38,-46,-50,22
55.59,15.64,36.23,-81,-31,-28,-73,-45,15,74.95,43.71,56.82,-47,-9,199,-41,-35,10
58.29,18.02,33.19,-82,-38,-36,-74,-47,14,74.59,49.8,54.25,-38,-9,223,-42,-30,6
62.13,17.96,35.24,-81,-43,-57,-77,-74,29,82.96,39.39,55.76,-43,-11,10,-47,-51,19
57.36,17.03,29.16,-81,-39,-51,-77,-74,29,81.78,40.47,60.75,-39,-3,69,-39,-50,18
63.77,17.64,36.79,-84,-47,-68,-78,-75,31,85.34,42.73,63.49,-44,-6,51,-43,-50,19
64.28,16.14,31.43,-81,-36,-45,-76,-74,29,95.22,46.66,65.86,-44,-3,70,-42,-50,19
65.61,15.41,33.37,-84,-45,-74,-78,-73,32,83.17,34.58,52.08,-48,-5,24,-44,-48,21
57.22,14.63,32.85,-83,-33,-63,-75,-48,17,67.16,33.01,41.43,-51,-2,4,-54,-34,13
65.61,15.41,33.37,-81,-36,-45,-73,-46,14,83.17,34.58,52.08,-41,-8,53,-44,-28,7
57.22,14.63,32.85,-82,-49,-65,-77,-73,29,67.16,33.01,41.43,-46,-17,19,-45,-49,19
68.48,18.45,38.51,-81,-38,-49,-76,-73,28,95.44,40.96,74.91,-43,-10,38,-36,-49,19
71.1,18.54,39.57,-81,-39,-46,-75,-73,28,93.87,46.27,78.01,-40,-5,113,-33,-48,17
84.12,20.14,48.47,-80,-39,-45,-76,-73,28,104.74,46.66,75.69,-43,-6,90,-41,-48,18
82.52,19.17,50.41,-80,-39,-46,-74,-71,28,103.88,45.28,67.59,-48,-12,46,-51,-48,20
