32.09,13.36,24.64,-78,-35,-24,-79,-77,33,25.03,9.95,21.49,-81,-39,-25,-84,-81,31
32.6,13.18,23.87,-79,-33,-9,-78,-78,34,24.45,10.58,21.81,-82,-36,-18,-83,-81,32
33.37,13.25,26.13,-80,-33,-19,-79,-78,34,25.4,9.96,18.57,-82,-35,-19,-83,-81,31
29.84,12.7,28.59,-78,-26,-10,-78,-78,34,26.68,10.2,22.06,-82,-35,-42,-85,-81,32
28.14,12.1,28.58,-83,-35,-13,-82,-85,38,23.69,10.11,24.69,-84,-35,-49,-85,-83,34
22.54,11.21,22.86,-84,-36,-34,-77,-64,23,18.35,9.3,18.62,-86,-34,-52,-83,-68,22
26.93,12.72,22.8,-89,-60,-25,-78,-64,19,22.88,10.52,21.7,-88,-49,-45,-85,-68,19
34.12,13.72,25.66,-83,-43,-20,-85,-87,37,25.44,10.15,22.09,-84,-46,-19,-86,-86,32
35.22,13.91,27.44,-78,-32,-16,-78,-77,33,26.29,11.18,24.39,-81,-38,-32,-84,-81,32
35.09,13.62,26.4,-79,-32,-6,-78,-77,34,24.86,10.63,18.81,-81,-36,-9,-82,-80,31
34.98,13.17,23.27,-79,-32,-15,-79,-76,34,27.2,10.39,20.56,-83,-39,-42,-85,-81,33
30.72,12.6,26.36,-81,-34,-43,-79,-75,36,25.21,9.73,25.11,-84,-35,-53,-85,-79,33
29.98,13.58,30.4,-84,-38,-47,-77,-59,23,22.74,9.85,24.03,-86,-35,-53,-83,-65,21
35.52,14.78,26.56,-83,-42,-6,-75,-56,17,27.2,11.44,23.42,-85,-39,-29,-82,-65,17
36.16,14.7,26.45,-77,-34,1,-77,-75,32,28.13,10.91,23.18,-80,-37,-15,-83,-79,30
37.1,14.73,27.74,-78,-33,-3,-77,-75,33,27.04,10.92,21.93,-81,-34,-18,-83,-80,31
37.52,14.85,27.79,-79,-32,3,-77,-74,33,27.89,10.76,21.54,-82,-35,-22,-83,-79,31
39.34,14.57,28.31,-78,-30,8,-77,-74,33,30.69,10.16,24.03,-81,-34,-15,-83,-79,32
34.77,14.42,32.12,-79,-30,-5,-75,-73,34,27.86,11.81,25.4,-82,-32,-27,-81,-78,32
32.98,15.21,32.09,-82,-35,-25,-74,-57,21,24.85,12.86,23.33,-85,-33,-41,-80,-65,20
37.17,15.41,24.59,-81,-38,5,-72,-54,16,27.39,12.3,20.98,-83,-38,-22,-80,-64,17
35.38,14.57,18.51,-76,-32,-2,-76,-73,31,28.41,11.92,21.65,-79,-36,-14,-81,-79,30
37.2,15.04,22.16,-82,-42,-62,-80,-75,32,28.07,10.71,19.39,-80,-35,-28,-82,-79,29
37.57,14.84,20.88,-79,-33,-35,-77,-73,33,27.61,9.98,18.04,-82,-38,-46,-83,-79,32
40.43,15.62,25,-81,-35,-43,-78,-74,34,31.56,10.33,22.16,-81,-33,-36,-83,-79,32
37.98,15.94,34.33,-80,-30,-32,-75,-72,34,28.87,12.21,25.95,-81,-31,-34,-81,-77,32
33.7,16.21,27.38,-81,-31,-17,-71,-54,20,25.88,11.83,21.64,-83,-31,-40,-78,-63,20
40.01,17.38,27.3,-82,-40,-23,-74,-53,17,28.72,12.43,20.34,-83,-37,-34,-80,-63,17
41.84,17.57,28.09,-75,-29,11,-74,-72,30,31.33,12.01,24.44,-78,-36,-16,-81,-80,30
42.93,17.49,30.04,-77,-29,0,-75,-72,31,33.21,12.4,27.81,-78,-31,-2,-80,-78,30
43.56,17.67,30.98,-77,-27,16,-74,-71,31,32,11.7,22.36,-78,-29,23,-78,-78,29
40.52,17.78,37.92,-75,-22,21,-73,-71,31,34.53,11.93,29.24,-78,-28,-4,-80,-78,30
40.53,18.45,40.92,-79,-27,32,-76,-81,35,32.54,13.27,26.69,-80,-27,-11,-79,-79,31
36.76,17.92,27.7,-80,-30,5,-70,-53,19,26.84,12.1,20.52,-83,-30,-36,-78,-62,19
40.53,18.45,40.92,-83,-41,-36,-75,-51,17,32.54,13.27,26.69,-83,-37,-47,-81,-61,17
36.76,17.92,27.7,-75,-28,-17,-74,-71,30,26.84,12.1,20.52,-77,-32,-1,-79,-77,29
48.96,19.95,31.43,-75,-27,6,-73,-70,30,33.76,13.77,24.59,-79,-33,-29,-81,-77,31
50.41,19.73,32.55,-77,-29,-12,-74,-70,31,34.59,13.03,24.84,-78,-29,-9,-79,-76,30
55.15,20.81,37.94,-75,-26,8,-74,-70,30,38.31,12.86,26.77,-78,-28,-1,-80,-77,29
53.53,20.38,42.93,-75,-24,21,-71,-68,30,34.14,12.89,26.58,-80,-28,-28,-79,-76,30
