15.51,9.71,9.18,-83,-37,-61,-81,-72,31,23.83,27.84,17.72,-81,-37,-49,-79,-71,30
15.5,9.28,8.92,-82,-35,-61,-80,-72,32,24.47,24.59,17.79,-81,-37,-51,-80,-71,31
15.7,9.39,9.22,-84,-37,-63,-80,-70,30,24.95,29.05,19.95,-83,-40,-56,-79,-69,28
15.92,9.49,9.68,-83,-32,-61,-80,-71,32,26.38,29.19,21.3,-82,-35,-53,-79,-70,30
14.22,8.7,9.22,-83,-34,-64,-81,-71,36,20.92,29.26,18.79,-81,-32,-56,-80,-70,33
12.16,8.01,7.45,-86,-39,-74,-79,-55,23,17.05,23.89,13.65,-85,-40,-68,-80,-53,22
13.97,9.22,8.34,-83,-58,-76,-82,-50,17,19.58,26.36,13.96,-82,-59,-69,-84,-48,17
17.48,10.59,9.74,-91,-80,-68,-88,-89,38,28.29,32.16,21.71,-91,-82,-66,-89,-88,37
17.67,10.33,9.97,-79,-22,-59,-78,-70,31,28.32,36.25,20.37,-77,-23,-45,-77,-69,29
17.95,10.44,10.17,-82,-32,-59,-78,-68,29,29.43,34.84,20.04,-80,-33,-56,-77,-67,28
18.19,10.71,10.52,-81,-31,-58,-78,-69,31,28.05,39.79,21.18,-79,-32,-53,-78,-68,30
15.76,9.44,9.67,-81,-33,-62,-79,-68,35,24.8,26.43,20.07,-79,-35,-57,-79,-68,33
15.17,9.79,9.12,-86,-46,-73,-78,-52,23,20.99,28.98,15.22,-85,-46,-66,-79,-50,22
18.85,11.61,10.22,-85,-65,-77,-81,-49,17,28.76,36.89,19.81,-85,-67,-76,-84,-48,17
19.46,12.08,10.72,-79,-40,-61,-78,-68,30,29.79,36.96,18.41,-79,-43,-60,-79,-67,29
19.99,11.95,11.23,-79,-37,-59,-77,-68,31,30.56,42.54,19.55,-79,-42,-63,-79,-67,30
20.34,11.71,11.25,-81,-38,-58,-76,-65,28,31.82,46.93,20.88,-80,-40,-60,-76,-64,28
19.34,11.19,10.7,-79,-34,-55,-76,-67,30,30.88,37.88,23.26,-78,-35,-52,-75,-65,29
17.21,10.23,10.64,-79,-35,-58,-77,-66,33,24.67,40.49,19.54,-77,-36,-51,-76,-64,31
16.92,10.63,10.15,-84,-43,-70,-76,-49,22,23.72,33.36,16.55,-82,-42,-63,-76,-45,21
20.32,12.49,10.27,-83,-58,-68,-77,-43,16,32.5,36.89,18.87,-82,-60,-64,-80,-40,16
24.66,13.78,10.95,-76,-36,-56,-76,-65,28,42.5,39.72,22.75,-74,-38,-50,-75,-63,27
23.34,13.75,10.15,-77,-34,-60,-76,-65,28,42.2,46.57,26.36,-74,-34,-49,-74,-63,26
22.48,13.12,10.69,-77,-32,-59,-75,-62,27,38.31,40.57,22.17,-74,-31,-47,-71,-60,25
18.88,12.23,9.75,-73,-16,-61,-75,-64,28,29.32,37.39,16.89,-70,-16,-51,-72,-61,26
20.57,12.27,11.5,-91,-87,-71,-87,-88,42,32.01,36.54,19.73,-90,-88,-65,-88,-86,39
19.95,13.38,10.47,-78,-26,-72,-73,-46,21,30.75,39.08,21.5,-77,-26,-66,-73,-43,20
24.75,15.82,12.64,-81,-56,-67,-76,-39,16,40.01,44.52,26.36,-79,-55,-57,-77,-33,15
25.68,16.8,12.46,-70,-24,-49,-72,-60,26,43.08,49.96,27.08,-67,-24,-37,-69,-59,25
27.99,17.37,14.93,-70,-23,-52,-71,-60,27,44.58,64.31,29.5,-68,-24,-39,-68,-58,25
28.73,17.59,15.65,-72,-23,-49,-69,-57,24,45.64,55.05,29.59,-70,-23,-43,-66,-55,23
25.3,17.05,14.38,-69,-12,-48,-70,-58,25,37.49,52.23,27.16,-66,-12,-43,-67,-56,23
25.1,16.42,13.99,-83,-58,-57,-80,-82,38,38.74,51.66,26.14,-81,-58,-50,-80,-80,35
29.99,21.95,15.8,-76,-27,-66,-70,-39,19,40.6,50.81,23.8,-75,-26,-62,-70,-36,18
nan,nan,nan,-79,-50,-72,-74,-33,15,nan,nan,nan,-80,-54,-75,-79,-34,15
nan,nan,nan,-46,-10,-34,-56,-48,19,nan,nan,nan,-44,-13,-35,-52,-46,18
51.32,33.44,36.1,-45,-5,-15,-51,-47,18,78.47,79.86,65.53,-41,-5,-5,-45,-44,16
51.34,33.62,36.23,-51,-10,-31,-53,-45,17,76.24,74.2,57.41,-48,-11,-29,-47,-43,16
54.85,34.86,40.01,-49,-7,-23,-53,-46,17,80.98,82.12,66.76,-47,-9,-30,-52,-43,17
55.78,33.98,42.82,-48,-8,-17,-52,-45,19,74.48,64.24,62.54,-45,-9,-20,-50,-43,18
