2731.629,0,48,0,1034,-10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2665.047,0,48,0,1034,-10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2630.614,0,48,0,1035,-10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2627.934,0,47,0,1035,-10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2654.398,0,48,0,1035,-10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2732.799,0,49,0,1036,-9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2864.749,0,50,0,1036,-9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2973.257,0,49,0,1036,-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
3024.503,0,48,0,1036,-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
3017.792,0,47,0,1037,-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2988.704,0,43,0,1036,-7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2941.836,0,38,0,1036,-5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2884.601,0,34,0,1035,-4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2811.051,4,31,0,1034,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2792.907,8,29,0,1033,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2848.022,12,27,0,1032,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
2954.685,26,28,0,1031,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
3100.619,41,29,0,1031,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
3143.365,55,30,0,1030,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
3095.969,70,33,0,1030,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
3035.422,85,37,0,1029,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,91.91,101.62,131.02,6,-2,6,1,-1,0
