55.67,38.75,64.0,-39.0,-13.0,-11.0,-30.0,-34.0,13.0
66.54,44.68,71.67,-38.0,-16.0,-9.0,-36.0,-37.0,11.0
68.87,48.26,74.1,-33.0,-16.0,-3.0,-40.0,-47.0,19.0
71.72,47.16,78.54,-33.0,-14.0,2.0,-39.0,-48.0,14.0
75.94,47.56,80.69,-29.0,-7.0,18.0,-37.0,-46.0,19.0
89.04,54.18,95.75,-29.0,-6.0,11.0,-37.0,-47.0,18.0
81.71,48.2,92.28,-29.0,-8.0,1.0,-35.0,-45.0,17.0
64.0,44.54,71.85,-34.0,-8.0,-6.0,-31.0,-30.0,11.0
77.62,53.23,82.48,-32.0,-10.0,0.0,-36.0,-31.0,9.0
81.98,52.16,89.25,-27.0,-12.0,2.0,-38.0,-44.0,17.0
82.48,53.32,88.59,-25.0,-7.0,14.0,-38.0,-45.0,18.0
83.55,51.89,89.33,-24.0,-2.0,37.0,-35.0,-43.0,16.0
96.63,54.5,103.49,-26.0,-5.0,13.0,-36.0,-45.0,17.0
94.09,51.87,109.97,-26.0,-5.0,-4.0,-35.0,-43.0,16.0
67.03,43.78,74.57,-26.0,4.0,1.0,-27.0,-26.0,9.0
nan,nan,nan,-27.0,3.0,6.0,-28.0,-26.0,6.0
nan,nan,nan,-26.0,-12.0,10.0,-37.0,-43.0,16.0
89.37,55.99,102.21,-26.0,-9.0,-1.0,-39.0,-44.0,19.0
94.42,57.43,108.28,-23.0,-3.0,25.0,-35.0,-42.0,16.0
106.49,58.46,121.63,-24.0,-6.0,18.0,-36.0,-44.0,16.0
86.03,47.17,98.55,-26.0,-8.0,-4.0,-35.0,-42.0,15.0
