41.36,22.16,38.13,-49,-27,-58,-59,-54,25,38.93,21.05,25.61,-73,-40,-66,-78,-78,36
42.38,21.82,41.92,-51,-30,-58,-58,-54,26,38.93,19.83,24.79,-70,-28,-31,-74,-78,35
40.85,19.1,35.31,-49,-27,-51,-57,-55,26,39.43,21.28,24.72,-72,-34,-52,-75,-78,35
48.47,21.7,45.5,-55,-34,-69,-65,-57,29,45.52,19.61,28.58,-72,-32,-44,-76,-78,36
46.57,21.66,50.85,-49,-22,-55,-58,-57,29,40.02,14.89,27.43,-73,-32,-43,-74,-76,36
30.88,17.8,31.73,-51,-19,-54,-52,-43,20,29.96,15.92,20.97,-77,-33,-59,-70,-54,22
44.59,23.47,44.12,-64,-38,-69,-60,-46,18,38.61,19.97,25.61,-79,-48,-48,-67,-53,20
47.28,23.76,48.69,-47,-28,-47,-54,-51,23,40.59,19.16,27.83,-70,-36,-39,-75,-77,34
50.4,24.21,51.17,-45,-25,-38,-51,-51,24,42.78,23.26,27.39,-71,-34,-22,-74,-77,34
50.79,23.78,51.17,-47,-21,-36,-50,-51,24,41.5,21.01,25.68,-73,-35,-41,-74,-77,35
56.06,23.98,54.26,-55,-20,-38,-51,-51,24,47.14,24.66,27.78,-77,-37,-51,-75,-77,37
50.5,21.05,52.17,-56,-19,-42,-52,-50,25,44.38,14.62,30.59,-77,-36,-55,-74,-74,36
41.8,20.25,44.5,-59,-21,-56,-50,-38,19,36.64,17.9,25.29,-79,-36,-43,-65,-50,21
51.13,25.8,52.06,-60,-25,-50,-53,-39,16,41.83,19.63,25.81,-78,-42,-38,-62,-50,19
51.43,24.82,51.61,-54,-22,-38,-50,-49,22,42.24,19.62,26.95,-75,-39,-44,-74,-77,34
53.78,24.93,53.91,-54,-21,-35,-51,-50,23,44.12,20.46,28.35,-74,-36,-32,-74,-77,35
55.45,25.19,54.66,-54,-20,-33,-51,-50,23,45.68,20.31,29,-75,-36,-37,-74,-76,35
62.76,25.85,60.69,-54,-19,-35,-51,-51,24,52.35,21.32,33.09,-76,-37,-36,-75,-77,36
58.24,23.52,60.26,-54,-16,-37,-51,-49,24,48.69,15.44,33.26,-76,-35,-32,-72,-74,35
47.3,21.48,48.41,-57,-16,-48,-48,-37,17,39.91,17.05,27.06,-77,-36,-33,-64,-49,20
54.68,26.14,54.81,-57,-21,-45,-52,-39,15,44.63,19.17,27.72,-77,-41,-38,-62,-50,19
56.89,27.27,56.16,-52,-19,-32,-49,-48,21,46.78,21.23,30.07,-73,-37,-33,-73,-76,33
57.52,26.49,55.92,-52,-18,-32,-48,-49,14,46.9,21.39,28.37,-73,-35,-24,-72,-76,25
60.37,26.73,59.08,-50,-19,-34,-49,-49,22,49.1,21.31,29.65,-75,-38,-50,-74,-76,34
68.53,28.52,66.7,-48,-16,-33,-48,-50,22,56.59,22.4,34.55,-73,-34,-41,-74,-76,35
63.88,25.62,65.73,-48,-12,-30,-46,-48,23,52.03,16.75,34.72,-72,-32,-34,-70,-73,34
52.2,23.45,54.15,-51,-11,-41,-43,-35,16,44.28,21.17,30.92,-75,-32,-41,-64,-47,20
60.98,28.56,62.18,-51,-17,-35,-47,-34,13,49.53,22.91,30.41,-72,-37,-19,-57,-44,17
64.24,28.34,64.02,-46,-15,-26,-46,-46,19,53.27,22.92,32.33,-68,-33,-29,-71,-74,32
64.21,28.85,63.69,-46,-11,-25,-45,-47,20,53.2,23.03,32.98,-68,-30,-25,-71,-74,33
66.74,28.59,65.65,-47,-14,-26,-47,-48,21,55.21,23.45,33.8,-71,-32,-25,-71,-74,33
79.04,30.79,76.98,-46,-12,-26,-47,-48,21,63.3,24.06,38.05,-71,-30,-24,-71,-74,33
76.7,27.25,80.87,-46,-8,-23,-45,-46,21,59.81,22.7,38.82,-72,-30,-32,-69,-71,33
60.36,23.06,60.53,-47,1,-32,-39,-32,14,48.58,18.61,30.53,-74,-28,-41,-62,-43,18
76.7,27.25,80.87,-48,-4,-30,-40,-31,10,59.81,22.7,38.82,-72,-33,-33,-58,-40,15
60.36,23.06,60.53,-46,-18,-20,-46,-45,19,48.58,18.61,30.53,-71,-37,-48,-74,-73,33
69.97,29.9,72.19,-46,-14,-21,-45,-46,20,57.35,22.42,36.69,-70,-31,-27,-71,-73,33
72.93,29.46,74.8,-45,-14,-16,-44,-46,20,59.42,22.81,37.63,-71,-33,-41,-71,-73,33
85.18,31.91,87.97,-45,-14,-17,-45,-46,20,70.27,24.4,47.14,-72,-34,-48,-73,-74,33
81.94,28.61,88.75,-46,-11,-14,-44,-45,21,66.47,19.21,47.98,-70,-30,-29,-71,-70,31
