17.21,10.23,10.64,-79.0,-35.0,-58.0,-77.0,-66.0,33.0
16.92,10.63,10.15,-84.0,-43.0,-70.0,-76.0,-49.0,22.0
20.32,12.49,10.27,-83.0,-58.0,-68.0,-77.0,-43.0,16.0
24.66,13.78,10.95,-76.0,-36.0,-56.0,-76.0,-65.0,28.0
23.34,13.75,10.15,-77.0,-34.0,-60.0,-76.0,-65.0,28.0
22.48,13.12,10.69,-77.0,-32.0,-59.0,-75.0,-62.0,27.0
18.88,12.23,9.75,-73.0,-16.0,-61.0,-75.0,-64.0,28.0
20.57,12.27,11.5,-91.0,-87.0,-71.0,-87.0,-88.0,42.0
19.95,13.38,10.47,-78.0,-26.0,-72.0,-73.0,-46.0,21.0
24.75,15.82,12.64,-81.0,-56.0,-67.0,-76.0,-39.0,16.0
25.68,16.8,12.46,-70.0,-24.0,-49.0,-72.0,-60.0,26.0
27.99,17.37,14.93,-70.0,-23.0,-52.0,-71.0,-60.0,27.0
28.73,17.59,15.65,-72.0,-23.0,-49.0,-69.0,-57.0,24.0
25.3,17.05,14.38,-69.0,-12.0,-48.0,-70.0,-58.0,25.0
25.1,16.42,13.99,-83.0,-58.0,-57.0,-80.0,-82.0,38.0
29.99,21.95,15.8,-76.0,-27.0,-66.0,-70.0,-39.0,19.0
nan,nan,nan,-79.0,-50.0,-72.0,-74.0,-33.0,15.0
nan,nan,nan,-46.0,-10.0,-34.0,-56.0,-48.0,19.0
51.32,33.44,36.1,-45.0,-5.0,-15.0,-51.0,-47.0,18.0
51.34,33.62,36.23,-51.0,-10.0,-31.0,-53.0,-45.0,17.0
54.85,34.86,40.01,-49.0,-7.0,-23.0,-53.0,-46.0,17.0
55.78,33.98,42.82,-48.0,-8.0,-17.0,-52.0,-45.0,19.0
